DesignID,D_reg,A_reg,G_reg,D_scaled,A_scaled,G_scaled
SCCD_k3_nc5_rf3_ra2,29.220541567047352,0.5390018117594149,0.20755338343996352,29.825486782481423,0.5100121836286069,0.21169640305418885
SCCD_k4_nc5_rf3_ra2,52.804275572207686,0.48761064118302716,0.1989737098353901,53.9620608692972,0.4474778726299117,0.1682086952473903
SCCD_k5_nc5_rf3_ra2,95.8061597406677,0.42839966325409357,0.19635532220813198,98.09418670920053,0.37092312739574945,0.14952809274566375
SCCD_k6_nc5_rf3_ra2,175.8104997593362,0.37417847683881666,0.1928863761689726,180.55848902496322,0.2916424473776673,0.12472147820182512
SCCD_k7_nc5_rf3_ra2,54.922712436754026,300.48811723113147,474.24495953887714,84.41072562176105,2.565482949557925,3.1414221965927824
SCCD_k8_nc5_rf3_ra2,25.579921998456324,800.48543178857,658.7094792236949,63.120047623883636,5.831105410948909,5.193583587488179
SCCD_k9_nc5_rf3_ra2,11.718245894909764,1500.4638636073914,935.9772042903757,46.988647292327535,10.041193580530805,5.424540094248343
SCCD_k10_nc5_rf3_ra2,5.51375636958148,2400.422520032228,1260.3752160510082,35.512488698904406,15.055487895671492,7.7753170197207355
FCCD_k3_nc7_rf3_ra2,18.415621957585344,0.8605715623750073,0.28933267508758675,18.843397658233407,0.8224675508347064,0.2785735437357334
FCCD_k4_nc7_rf3_ra2,30.448583337250454,1.0360732837165558,0.3149475348147552,31.483738286275056,0.9468136697561182,0.28466986786754506
FCCD_k5_nc7_rf3_ra2,53.0327077091124,1.215298857290932,0.32359555467172924,55.851181241573016,1.0139944334761815,0.2706841643183356
FCCD_k6_nc7_rf3_ra2,95.62109296813418,1.406117249233642,0.3428115379885929,103.71356269159055,0.9943632353079443,0.24488179516629421
FCCD_k7_nc7_rf3_ra2,28.679473025513627,301.7815824120169,400.5985990058997,43.93309928521547,4.529698041829841,4.77196319541436
FCCD_k8_nc7_rf3_ra2,13.274732164682979,802.0331861437528,667.4238465302064,31.23248873018458,9.82809223714003,8.933603096218073
FCCD_k9_nc7_rf3_ra2,6.090243915658362,1502.2662714983496,1044.0106357819495,22.058244252063762,17.166353614532696,10.699226316837812
FCCD_k10_nc7_rf3_ra2,2.88349593683035,2402.479861019596,1522.585488813213,15.783190314186601,26.54947423992542,15.332982996856911
RCCD_k3_nc7_rf3_ra2,29.245788922584175,0.4731229979446863,0.22237612689574823,29.76516839928814,0.4562827309799113,0.20111829101282389
RCCD_k4_nc7_rf3_ra2,53.99957249452941,0.4164883108717487,0.1821384405956814,55.02698523612331,0.39360112131725683,0.16386056199344243
RCCD_k5_nc7_rf3_ra2,102.99967993404275,0.34260203572556674,0.13464939056623076,105.1344721779496,0.31129559774927384,0.11337362971656433
RCCD_k6_nc7_rf3_ra2,201.253654468278,0.25043878963025,0.10530839752690345,205.55251743357695,0.21865549596317177,0.07997272908873931
RCCD_k7_nc7_rf3_ra2,68.47635165600954,300.3182617558223,466.6993375469252,108.61173258794645,1.7627642106251515,2.1202254472324418
RCCD_k8_nc7_rf3_ra2,34.504846538488245,800.2788421007493,573.2651561726997,96.234118081585,3.0227063514319914,2.281373303286911
RCCD_k9_nc7_rf3_ra2,17.041143449694403,1500.233846408089,993.5308061139386,91.68039431810526,3.581161655108199,2.0597310428625706
RCCD_k10_nc7_rf3_ra2,8.608925829658117,2400.176575742966,1272.6177584774805,96.81314481514609,3.4255849173416384,1.9102824908886822
SCCD_k3_nc7_rf3_ra2,30.218162441691973,0.4631619361660356,0.2109750452085374,30.762709089741897,0.4460925749739986,0.20161237500398133
SCCD_k4_nc7_rf3_ra2,53.99957249452941,0.4164883108717487,0.17170164705384675,55.02698523612331,0.39360112131725683,0.1617464899832963
SCCD_k5_nc7_rf3_ra2,97.35040405533167,0.3601098726258988,0.14076299190449781,99.35533177860813,0.32759594600280856,0.11606593172414864
SCCD_k6_nc7_rf3_ra2,177.9317078090523,0.3077778177107759,0.13402646756045095,182.05984689011984,0.26019798290999263,0.09891620125485112
SCCD_k7_nc7_rf3_ra2,55.4374475785992,300.4230664320872,480.7015148622193,85.03654009240682,2.524428652721026,3.105771889264943
SCCD_k8_nc7_rf3_ra2,25.77153657630293,800.4213934501097,627.3633546904845,63.49284624205079,5.790527470850189,4.636546293545975
SCCD_k9_nc7_rf3_ra2,11.790018223846157,1500.4006128290368,968.8324497804726,47.21460818654843,10.001115688243708,8.522536541731332
SCCD_k10_nc7_rf3_ra2,5.5418849466493505,2400.35989935913,1417.5569307215849,35.65400862012707,15.015968754190903,7.875134226123236
FCCD_k3_nc10_rf3_ra2,18.82909087010094,0.8373528653961987,0.28721931700526054,19.259238302801887,0.800188041799615,0.28580437527917246
FCCD_k4_nc10_rf3_ra2,30.802925705068784,1.0231741971931823,0.2968366179463278,31.840732804788026,0.9345379849111856,0.2810053523714335
FCCD_k5_nc10_rf3_ra2,53.3917716626299,1.2071633708349967,0.3299495100098225,56.2129413928426,1.006474978336558,0.2806542111520225
FCCD_k6_nc10_rf3_ra2,96.03028707267387,1.4005233590312733,0.3371247616223423,104.12436957569642,0.989510021034982,0.25060742625235083
FCCD_k7_nc10_rf3_ra2,28.762188573676138,301.7774467085393,427.91042000676947,44.05967231791794,4.523090592308571,4.8382513685075175
