DesignID,Dcritical,Acritical,Gcritical
RCCD_k4_nc7_rf1_ra1,21.838640779814387,0.8244047619047619,0.47976095007597797
RCCD_k5_nc7_rf1_ra1,40.083481584522005,0.6615309831649668,0.3462074882871703
RCCD_k6_nc7_rf1_ra1,75.98043256484253,0.4937011718749997,0.20280697626674957
SCCD_k3_nc7_rf1_ra1,12.961481396815714,0.9146825396825397,0.5826609436203501
SCCD_k4_nc7_rf1_ra1,21.838640779814387,0.8244047619047619,0.5298970569694934
SCCD_k5_nc7_rf1_ra1,37.814989169482345,0.687738095238095,0.3559957583506892
SCCD_k6_nc7_rf1_ra1,67.21087027496867,0.551626461988304,0.25879231227093047
FCCD_k3_nc10_rf1_ra1,7.624080904346351,1.829320987654321,0.6828607749148753
FCCD_k4_nc10_rf1_ra1,11.886314471896496,2.2027074542897327,0.6842388979554594
FCCD_k5_nc10_rf1_ra1,20.029946997883236,2.5404967962979437,0.6820182916176133
FCCD_k6_nc10_rf1_ra1,35.37621410203448,2.8921396149884107,0.704993503338758
RCCD_k3_nc10_rf1_ra1,12.96024769389627,0.8794817372766941,0.6224225446586124
RCCD_k4_nc10_rf1_ra1,22.364150286921248,0.7708333333333333,0.47841603972279534
RCCD_k5_nc10_rf1_ra1,40.759990328324605,0.6121507698236479,0.30088526758561485
RCCD_k6_nc10_rf1_ra1,76.84951726358993,0.4546164772727272,0.21767248868073963
SCCD_k3_nc10_rf1_ra1,13.432128468564127,0.8575396825396825,0.5732488893935083
SCCD_k4_nc10_rf1_ra1,22.364150286921248,0.7708333333333333,0.4660423044753726
SCCD_k5_nc10_rf1_ra1,38.46274398347918,0.6363095238095238,0.3326420121955815
SCCD_k6_nc10_rf1_ra1,68.07250487822972,0.5016264619883042,0.23559760593792375
FCCD_k3_nc1_rf2_ra1,10.54546526885841,1.7642790262172283,0.5344488641205051
FCCD_k4_nc1_rf2_ra1,18.221355517553626,2.047356690551575,0.6149737961301737
FCCD_k5_nc1_rf2_ra1,32.4602453000377,2.3995181242807826,0.6379362222708893
FCCD_k6_nc1_rf2_ra1,59.333888891839806,2.7903985288595643,0.6753443693598318
RCCD_k3_nc1_rf2_ra1,15.275349794793,1.7906813621076265,0.9821844070962473
RCCD_k4_nc1_rf2_ra1,30.008709327871486,1.637499999999999,0.993636285647994
RCCD_k5_nc1_rf2_ra1,59.81871320961463,1.3301577458179854,0.8397555307273218
RCCD_k6_nc1_rf2_ra1,121.59535494254419,0.7380208333333325,0.44628376035887607
SCCD_k3_nc1_rf2_ra1,15.73880278986322,1.7834595959595971,0.9992458858166128
SCCD_k4_nc1_rf2_ra1,30.008709327871486,1.637499999999999,0.9868458193758155
SCCD_k5_nc1_rf2_ra1,56.37019376014278,1.5065202702702651,0.9637456078298221
SCCD_k6_nc1_rf2_ra1,105.88931185709234,1.3973462301587132,0.9955673358851804
FCCD_k3_nc3_rf2_ra1,11.026259900816104,1.6239508393285371,0.5408355802827384
FCCD_k4_nc3_rf2_ra1,18.606249633365238,1.9842360857386436,0.5737386611749923
FCCD_k5_nc3_rf2_ra1,32.833938715921825,2.3643897920813974,0.6400362390057145
FCCD_k6_nc3_rf2_ra1,59.74762347276589,2.76816338978186,0.6876599616342344
RCCD_k3_nc3_rf2_ra1,17.032613015265614,0.9123028113870467,0.35576761687180625
RCCD_k4_nc3_rf2_ra1,32.289059888188426,0.8041666666666669,0.3257133006255538
RCCD_k5_nc3_rf2_ra1,62.76920081526935,0.6670059885814096,0.31234892667842246
RCCD_k6_nc3_rf2_ra1,124.49222399250463,0.4778196839080462,0.23082443566808902
SCCD_k3_nc3_rf2_ra1,17.56644252531581,0.894570707070707,0.3429134258061211
SCCD_k4_nc3_rf2_ra1,32.289059888188426,0.8041666666666669,0.3310967216073959
SCCD_k5_nc3_rf2_ra1,59.397694368396515,0.7065202702702713,0.32631798983516197
SCCD_k6_nc3_rf2_ra1,110.12658467419634,0.6195684523809527,0.32090512614031924
FCCD_k3_nc5_rf2_ra1,11.370326232177597,1.5578703703703705,0.5214379155386738
FCCD_k4_nc5_rf2_ra1,18.90426223201959,1.9478876787256503,0.5941008899777097
FCCD_k5_nc5_rf2_ra1,33.138112404018685,2.341630320426794,0.6209157365682915
FCCD_k6_nc5_rf2_ra1,60.096037792866035,2.752609638836773,0.6919173931064597
RCCD_k3_nc5_rf2_ra1,17.921784788199428,0.7345646086279312,0.35273079274624086
RCCD_k4_nc5_rf2_ra1,33.407603082842236,0.6375000000000002,0.2905154902243016
RCCD_k5_nc5_rf2_ra1,64.25824962636464,0.5195424665112887,0.1891243864537901
RCCD_k6_nc5_rf2_ra1,126.25595890213881,0.38705184108527113,0.15897394095835682
SCCD_k3_nc5_rf2_ra1,18.487095898499906,0.7167929292929291,0.3463976565184114
SCCD_k4_nc5_rf2_ra1,33.407603082842236,0.6375000000000002,0.28083501025370616
SCCD_k5_nc5_rf2_ra1,60.86026142485717,0.5465202702702696,0.19433427311770296
SCCD_k6_nc5_rf2_ra1,112.15414797148344,0.464012896825396,0.19266157532854156
FCCD_k3_nc7_rf2_ra1,11.640363302857528,1.5194386331938634,0.5112430514602474
FCCD_k4_nc7_rf2_ra1,19.148214725939766,1.924258768110205,0.5982675747709082
FCCD_k5_nc7_rf2_ra1,33.39499781193849,2.3256849351253117,0.6163813776156069
FCCD_k6_nc7_rf2_ra1,60.39721437205406,2.7411191239316235,0.6808474242053826
RCCD_k3_nc7_rf2_ra1,18.533507852575656,0.6581779851645985,0.3459699023664078
RCCD_k4_nc7_rf2_ra1,34.16545321870268,0.5660714285714286,0.26969022056698005
RCCD_k5_nc7_rf2_ra1,65.27118523621651,0.454647396186567,0.17253540876337628
RCCD_k6_nc7_rf2_ra1,127.53328365973513,0.34087171052631543,0.11930839775754287
SCCD_k3_nc7_rf2_ra1,19.119718665487092,0.6406024531024531,0.3160236926842289
SCCD_k4_nc7_rf2_ra1,34.16545321870268,0.5660714285714286,0.25110415961869864
SCCD_k5_nc7_rf2_ra1,61.84324811692892,0.4779488416988415,0.20319177297090277
SCCD_k6_nc7_rf2_ra1,113.51001964104267,0.39734623015872966,0.13925605052022827
FCCD_k3_nc10_rf2_ra1,11.962438273904729,1.4847399150743101,0.5037619174845456
FCCD_k4_nc10_rf2_ra1,19.448042307616355,1.9010958861156404,0.591707203105994
FCCD_k5_nc10_rf2_ra1,33.71869222410368,2.309076672188859,0.6038883986886612
FCCD_k6_nc10_rf2_ra1,60.784394967522765,2.728589573104201,0.679514069339295
RCCD_k3_nc10_rf2_ra1,19.205272604584398,0.6008038185372045,0.3509229512839102
RCCD_k4_nc10_rf2_ra1,34.987586366184914,0.5125,0.24795451917965947
RCCD_k5_nc10_rf2_ra1,66.37010445527541,0.405286031232005,0.17658277230331626
RCCD_k6_nc10_rf2_ra1,128.96995039041465,0.3026842948717948,0.11318758474253639
SCCD_k3_nc10_rf2_ra1,19.813978783375745,0.583459595959596,0.3181393520654144
SCCD_k4_nc10_rf2_ra1,34.987586366184914,0.5125,0.2540724945096057
SCCD_k5_nc10_rf2_ra1,62.90259687150347,0.4265202702702702,0.17300864577265113
