DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,1e-7,5.045564488071066e-6,36.70843591001428,1.5515834412732976,0.8328243383611559,0.3159605733499902,0.18009264494926944,0.1802960882711458
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,1e-6,5.045564488071066e-5,36.70855906940457,1.551532062623957,0.8312404652700459,0.31596105941842256,0.1800973197986628,0.18065852116302425
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,1e-5,5.045564488071066e-4,36.70979046179269,1.551018544226723,0.8431030565386435,0.31596591843970734,0.18014405620192914,0.17804502176750864
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,1e-4,0.005045564488071066,36.72208430459666,1.5459100277806683,0.8245417302496132,0.31601434297177805,0.18061021398732702,0.18208178087888668
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,0.001,0.05045564488071066,36.84308235911045,1.4973567245107264,0.8287293203155647,0.31648261887407014,0.18515392527067498,0.1809660007505407
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,0.01,0.5045564488071066,37.90790001940628,1.177042429929219,0.5675890625328138,0.31999740239134583,0.2210619298822745,0.2616376860372846
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,1e-10,6.332142857142859e-9,43.79961942509533,1.2664930529236822,0.6062087256747609,0.3235823992602605,0.23964712939688515,0.3319426131376473
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,1e-9,6.332142857142859e-8,43.799619537999064,1.26649302923685,0.6051666673001521,0.3235823994939047,0.23964713247953826,0.3310563227655213
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,1e-8,6.332142857142859e-7,43.799620667036365,1.2664927923686178,0.6064430352487101,0.3235824018303479,0.2396471633060591,0.33076524192825996
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,1e-7,6.332142857142859e-6,43.79963195739932,1.2664904236952896,0.6044664580879027,0.3235824251947113,0.23964747157040214,0.3330306503184197
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,1e-6,6.332142857142859e-5,43.79974486002771,1.2664667378610601,0.6079649365294653,0.32358265883178966,0.23965055412721145,0.32956617094213747
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,1e-5,6.33214285714286e-4,43.80087378620971,1.266229969389194,0.6069550091461675,0.323584994546915,0.23968137103531928,0.33104269212859916
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,1e-4,0.006332142857142859,43.81215306424367,1.2638712360564415,0.6051715500348267,0.32360828632664995,0.2399886763190331,0.3320911095065628
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,0.001,0.0633214285714286,43.92397310215216,1.2411447546244256,0.6025230934068462,0.3238348555998424,0.24297749887603973,0.3333534924103515
RCCD_k6_nc1_rf1_ra1,6,RCCD,1,1,1,2.8284271247461903,45,32,12,1,0.01,0.633214285714286,44.9647339176939,1.0754642057760382,0.5964729467394924,0.3256098932647903,0.26617252562511107,0.3294866599700793
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,1e-10,8.659421997182739e-9,8.600319660326228,346443533.26387876,1578642419.7595346,0.32859653922768683,0.3330838925641003,0.3159488794832853
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,1e-9,8.659421997182738e-8,10.419525360683963,34644346.35106514,165860718.06558046,0.32859654923763937,0.33308401215909883,0.3121654186224762
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,1e-8,8.659421997182739e-7,12.62354345421858,3464435.4488307755,17730923.92770358,0.32859655102549984,0.3330840122582348,0.2893860700029656
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,1e-7,8.659421997182739e-6,15.293775298637469,346444.42903477425,1466291.770623123,0.32859655985731095,0.3330839032065607,0.34131184398870035
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,1e-6,8.659421997182738e-5,18.528871193630525,34645.32722328924,157810.98633921894,0.3285966488538989,0.333082821042987,0.3232541124288452
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,1e-5,8.659421997182739e-4,22.448717428008667,3465.4169618146766,15751.4745976612,0.32859753849723006,0.3330720055055418,0.3572779106172107
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,1e-4,0.00865942199718274,27.20302478472982,347.4250422858906,1788.9231864416636,0.32860641592111384,0.3329646165431547,0.2903187132964095
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,0.001,0.08659421997182738,33.02700838287851,35.61711909210553,180.8547185251289,0.3286933297258392,0.3319635202976641,0.2553767329905343
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,0.01,0.8659421997182739,40.830919801198895,4.36504497713886,18.715429205962135,0.32940985715642707,0.32663783932271623,0.267586040838262
RCCD_k8_nc1_rf1_ra1,8,RCCD,1,1,1,4,49,32,16,1,1e-10,1.290888888888889e-8,1.3856730815069898,619727950.5824063,1491083564.328766,0.33099438564564826,0.3331994684812573,0.32255481343549064
RCCD_k8_nc1_rf1_ra1,8,RCCD,1,1,1,4,49,32,16,1,1e-9,1.290888888888889e-7,2.0865968714179832,61972801.51786985,150161163.09410447,0.33099439094258926,0.333199498043791,0.3074247580202174
RCCD_k8_nc1_rf1_ra1,8,RCCD,1,1,1,4,49,32,16,1,1e-8,1.290888888888889e-6,3.142073490010021,6197280.90908947,15916207.841818957,0.33099439079191345,0.3331994928780178,0.2994330295075411
