DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
RCCD_k7_nc1_rf1_ra1,7,RCCD,1,1,1,3.363585661014858,47,32,14,1,0.01,0.8659421997182739,40.830919801198895,4.36504497713886,18.715429205962135,0.32940985715642707,0.32663783932271623,0.267586040838262
RCCD_k8_nc1_rf1_ra1,8,RCCD,1,1,1,4,49,32,16,1,0.01,1.290888888888889,37.474742455689054,6.964553603081691,16.35772165609276,0.33135100693023084,0.3316865583584373,0.30509694930862274
RCCD_k9_nc1_rf1_ra1,9,RCCD,1,1,1,4.756828460010884,51,32,18,1,0.01,2.073144273811536,37.15717817405254,7.866031691853042,12.820844629561432,0.33225396438158117,0.3326950018937057,0.31880139371316735
RCCD_k10_nc1_rf1_ra1,10,RCCD,1,1,1,5.656854249492381,53,32,20,1,0.01,3.5231818181818193,40.850573314037476,7.277168175192121,9.226918357358795,0.33269428419046754,0.3329943007538657,0.33107653054732905
SCCD_k3_nc1_rf1_ra1,3,SCCD,1,1,1,1.7320508075688772,15,8,6,1,0.01,0.159,11.001486475087336,1.8116499869410267,0.8228245266215958,0.299328641103923,0.20024648981019022,0.26132877916333674
SCCD_k4_nc1_rf1_ra1,4,SCCD,1,1,1,2,25,16,8,1,0.01,0.27266666666666667,19.78956025110319,1.5681914710029314,0.7419304306431806,0.31163520285679697,0.20755754986328254,0.2589998240790905
SCCD_k5_nc1_rf1_ra1,5,SCCD,1,1,1,2.23606797749979,43,32,10,1,0.01,0.4680952380952382,35.612609027617104,1.2776591694503736,0.6223237474498976,0.30062183279427546,0.2036531160539537,0.2386261002407156
SCCD_k6_nc1_rf1_ra1,6,SCCD,1,1,1,2.449489742783178,45,32,12,1,0.01,0.5046428571428572,38.82425283970924,1.4030358365738174,0.6156985314800446,0.28114390371714004,0.20402830519985185,0.31919822597477815
SCCD_k7_nc1_rf1_ra1,7,SCCD,1,1,1,2.6457513110645907,47,32,14,1,0.01,0.5419444444444446,30.967413197969318,6.962942285267439,24.422342844325254,0.24983446877304005,0.20476815711884785,0.20505762431288754
SCCD_k8_nc1_rf1_ra1,8,SCCD,1,1,1,2.8284271247461903,49,32,16,1,0.01,0.579777777777778,23.476823299624257,15.2030986845527,36.32869124657706,0.20758165447172164,0.15194591991014136,0.13737601888930484
SCCD_k9_nc1_rf1_ra1,9,SCCD,1,1,1,3,51,32,18,1,0.01,0.618,17.756709516757994,25.598424059287034,39.85779072995915,0.15877785723338045,0.10223244300336375,0.10254715732179144
SCCD_k10_nc1_rf1_ra1,10,SCCD,1,1,1,3.1622776601683795,53,32,20,1,0.01,0.6565151515151517,13.651176038315088,37.74750765108329,49.76701614278223,0.11117758875772371,0.06419643782486503,0.061382344254546056
FCCD_k3_nc3_rf1_ra1,3,FCCD,3,1,1,1,17,8,6,3,0.01,0.10099999999999999,7.159724873843853,1.914442592188555,3.2196559671307585,0.19480192263278892,0.1894946090991938,0.0667859334049585
FCCD_k4_nc3_rf1_ra1,4,FCCD,3,1,1,1,27,16,8,3,0.01,0.17800000000000002,11.67188880559219,2.1540821155759766,5.469480580229923,0.18380253979872696,0.151103793622479,0.03513310783296167
FCCD_k5_nc3_rf1_ra1,5,FCCD,3,1,1,1,45,32,10,3,0.01,0.3357142857142857,20.278567089695905,2.2988852072938966,7.66143513439533,0.1711803816513009,0.11318497778310788,0.019383142496954317
FCCD_k6_nc3_rf1_ra1,6,FCCD,3,1,1,1,47,32,12,3,0.01,0.33392857142857146,21.055544676662368,2.887784226573387,11.789099285318684,0.15247268375588496,0.09912756681633518,0.01667047449744111
FCCD_k7_nc3_rf1_ra1,7,FCCD,3,1,1,1,49,32,14,3,0.01,0.3325,15.72751455928752,12.399043816651627,47.4990223944142,0.12688419339131343,0.11499183977108873,0.10543348791955591
FCCD_k8_nc3_rf1_ra1,8,FCCD,3,1,1,1,51,32,16,3,0.01,0.3313333333333333,11.125113947672604,27.96337550074848,67.41719625450264,0.09836805985080897,0.08260979848613727,0.07402697311934234
FCCD_k9_nc3_rf1_ra1,9,FCCD,3,1,1,1,53,32,18,3,0.01,0.3303636363636364,7.823611247063988,49.60904448340307,82.72219259573266,0.06995756891013208,0.05275226434753289,0.04940999516851552
FCCD_k10_nc3_rf1_ra1,10,FCCD,3,1,1,1,55,32,20,3,0.01,0.32954545454545453,5.577085275870484,77.35962237959257,102.74554064752488,0.045420767524144735,0.031324552181444455,0.02973186084910051
